vote_id,vote_date,vote_category,bill_id,impact_tag,reason_code,sponsor_party,source_url,notes
h-119-2-90,2026-03-17,PROCEDURAL,hres-1115-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll090.xml,
h-119-2-91,2026-03-17,PASSAGE,hres-1115-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll091.xml,
s-119-2-55,2026-03-17,CLOTURE,pn-787-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00055.xml,
s-119-2-56,2026-03-17,NOMINATION,pn-787-4-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00056.xml,
s-119-2-57,2026-03-17,PROCEDURAL,s-1383-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00057.xml,
h-119-2-92,2026-03-18,MOTION_TO_RECOMMIT,hr-556-119,,PROCEDURAL_CATEGORY,Republican,https://clerk.house.gov/evs/2026/roll092.xml,
h-119-2-93,2026-03-18,PASSAGE,hr-556-119,,NO_IMPACT_TAG,Republican,https://clerk.house.gov/evs/2026/roll093.xml,
h-119-2-94,2026-03-18,PASSAGE,hr-1958-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll094.xml,
h-119-2-95,2026-03-18,SUSPENSION,hjres-139-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll095.xml,
s-119-2-58,2026-03-18,PROCEDURAL,sjres-118-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00058.xml,
h-119-2-96,2026-03-19,PASSAGE,hr-4638-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll096.xml,
s-119-2-59,2026-03-20,CLOTURE,hr-7147-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00059.xml,
s-119-2-60,2026-03-21,CLOTURE,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00060.xml,
s-119-2-61,2026-03-21,CLOTURE,s-1383-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00061.xml,
s-119-2-62,2026-03-22,CLOTURE,pn-858-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00062.xml,
s-119-2-63,2026-03-23,NOMINATION,pn-858-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00063.xml,
s-119-2-64,2026-03-23,CLOTURE,pn-786-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00064.xml,
h-119-2-97,2026-03-24,SUSPENSION,hr-6422-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll097.xml,
s-119-2-65,2026-03-24,NOMINATION,pn-786-9-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00065.xml,
s-119-2-66,2026-03-24,PROCEDURAL,pn-697-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00066.xml,
s-119-2-67,2026-03-24,PROCEDURAL,s-1383-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00067.xml,
s-119-2-68,2026-03-24,PROCEDURAL,s-1383-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00068.xml,
s-119-2-69,2026-03-24,PROCEDURAL,sjres-116-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00069.xml,
h-119-2-100,2026-03-25,MOTION_TO_RECOMMIT,hr-5103-119,,PROCEDURAL_CATEGORY,Republican,https://clerk.house.gov/evs/2026/roll100.xml,
h-119-2-101,2026-03-25,PASSAGE,hr-5103-119,,NO_IMPACT_TAG,Republican,https://clerk.house.gov/evs/2026/roll101.xml,
h-119-2-98,2026-03-25,PROCEDURAL,hres-1131-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll098.xml,
h-119-2-99,2026-03-25,PASSAGE,hres-1131-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll099.xml,
s-119-2-70,2026-03-25,PROCEDURAL,sjres-107-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00070.xml,
s-119-2-71,2026-03-25,CLOTURE,hr-7147-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00071.xml,
s-119-2-72,2026-03-25,PROCEDURAL,sjres-103-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00072.xml,
h-119-2-102,2026-03-26,PASSAGE,hres-1128-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll102.xml,
h-119-2-103,2026-03-26,MOTION_TO_RECOMMIT,hr-8029-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll103.xml,
h-119-2-104,2026-03-26,PASSAGE,hr-8029-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll104.xml,
s-119-2-73,2026-03-26,CLOTURE,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00073.xml,
s-119-2-74,2026-03-26,CLOTURE,hr-7147-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00074.xml,
h-119-2-105,2026-03-27,PASSAGE,hr-7084-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll105.xml,
h-119-2-106,2026-03-27,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll106.xml,
h-119-2-107,2026-03-27,PROCEDURAL,hres-1142-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll107.xml,
h-119-2-108,2026-03-27,PASSAGE,hres-1142-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll108.xml,
s-119-2-75,2026-04-13,CLOTURE,pn-787-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00075.xml,
h-119-2-109,2026-04-14,SUSPENSION,hr-1011-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll109.xml,
h-119-2-110,2026-04-14,SUSPENSION,hr-7613-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll110.xml,
s-119-2-76,2026-04-14,NOMINATION,pn-787-3-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00076.xml,
s-119-2-77,2026-04-14,CLOTURE,pn-787-5-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00077.xml,
s-119-2-78,2026-04-14,NOMINATION,pn-787-5-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00078.xml,
h-119-2-111,2026-04-15,PROCEDURAL,hres-1174-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll111.xml,
h-119-2-112,2026-04-15,PASSAGE,hres-1174-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll112.xml,
h-119-2-113,2026-04-15,PROCEDURAL,hres-965-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll113.xml,
s-119-2-79,2026-04-15,PROCEDURAL,sjres-123-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00079.xml,
s-119-2-80,2026-04-15,PROCEDURAL,sjres-32-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00080.xml,
s-119-2-81,2026-04-15,PROCEDURAL,sjres-138-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00081.xml,
s-119-2-82,2026-04-15,PROCEDURAL,hjres-140-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00082.xml,
s-119-2-83,2026-04-15,PROCEDURAL,hjres-140-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00083.xml,
h-119-2-114,2026-04-16,PASSAGE,hconres-40-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll114.xml,
h-119-2-115,2026-04-16,MOTION_TO_RECOMMIT,hr-6409-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll115.xml,
h-119-2-117,2026-04-16,MOTION_TO_RECOMMIT,hr-6398-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll117.xml,
h-119-2-119,2026-04-16,PASSAGE,hres-965-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll119.xml,
h-119-2-120,2026-04-16,PASSAGE,hr-1689-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll120.xml,
h-119-2-121,2026-04-16,PASSAGE,hres-1156-119,TAX_BURDEN,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2026/roll121.xml,
s-119-2-84,2026-04-16,PROCEDURAL,hjres-140-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00084.xml,
s-119-2-85,2026-04-16,CLOTURE,pn-787-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00085.xml,
h-119-2-122,2026-04-17,PROCEDURAL,hres-1175-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll122.xml,
h-119-2-123,2026-04-17,AMENDMENT,hres-1175-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll123.xml,
h-119-2-124,2026-04-17,PASSAGE,hres-1175-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll124.xml,
h-119-2-125,2026-04-20,SUSPENSION,hr-1681-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll125.xml,
h-119-2-126,2026-04-20,SUSPENSION,hr-5200-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll126.xml,
s-119-2-86,2026-04-20,NOMINATION,pn-787-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00086.xml,
h-119-2-127,2026-04-21,SUSPENSION,hr-5201-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll127.xml,
h-119-2-128,2026-04-21,SUSPENSION,hr-2493-119,HEALTH_COSTS,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll128.xml,
h-119-2-129,2026-04-21,SUSPENSION,s-1020-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll129.xml,
s-119-2-87,2026-04-21,PROCEDURAL,sconres-33-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00087.xml,
h-119-2-130,2026-04-22,PROCEDURAL,hres-1189-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll130.xml,
h-119-2-131,2026-04-22,PASSAGE,hres-1189-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll131.xml,
h-119-2-132,2026-04-22,PASSAGE,hres-1182-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll132.xml,
h-119-2-133,2026-04-22,MOTION_TO_RECOMMIT,hr-4690-119,INPUT_COSTS,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll133.xml,
h-119-2-134,2026-04-22,PASSAGE,hr-4690-119,INPUT_COSTS,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2026/roll134.xml,
h-119-2-135,2026-04-22,MOTION_TO_RECOMMIT,hr-6387-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll135.xml,
s-119-2-88,2026-04-22,PROCEDURAL,sjres-114-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00088.xml,
s-119-2-89,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00089.xml,
s-119-2-90,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00090.xml,
s-119-2-91,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00091.xml,
s-119-2-92,2026-04-22,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00092.xml,
s-119-2-93,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00093.xml,
s-119-2-94,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00094.xml,
s-119-2-95,2026-04-22,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00095.xml,
h-119-2-137,2026-04-23,PASSAGE,hr-5587-119,INPUT_COSTS,UNADJUDICATED_DIRECTION,,https://clerk.house.gov/evs/2026/roll137.xml,
s-119-2-100,2026-04-23,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00100.xml,
s-119-2-101,2026-04-23,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00101.xml,
s-119-2-102,2026-04-23,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00102.xml,
s-119-2-103,2026-04-23,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00103.xml,
s-119-2-104,2026-04-23,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00104.xml,
s-119-2-105,2026-04-23,PROCEDURAL,sconres-33-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00105.xml,
s-119-2-96,2026-04-23,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00096.xml,
s-119-2-97,2026-04-23,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00097.xml,
s-119-2-98,2026-04-23,PROCEDURAL,,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00098.xml,
s-119-2-99,2026-04-23,AMENDMENT,,,NO_IMPACT_TAG,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00099.xml,
h-119-2-138,2026-04-27,SUSPENSION,hr-7959-119,TAX_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll138.xml,
h-119-2-139,2026-04-27,SUSPENSION,hr-227-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll139.xml,
s-119-2-106,2026-04-27,CLOTURE,pn-730-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00106.xml,
s-119-2-107,2026-04-28,PROCEDURAL,sres-690-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00107.xml,
s-119-2-108,2026-04-28,PROCEDURAL,sjres-124-119,,PROCEDURAL_CATEGORY,Democrat,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00108.xml,
h-119-2-140,2026-04-29,PROCEDURAL,hres-1224-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll140.xml,
h-119-2-141,2026-04-29,PASSAGE,hres-1224-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll141.xml,
h-119-2-142,2026-04-29,PASSAGE,s-1318-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll142.xml,
h-119-2-143,2026-04-29,PASSAGE,sconres-33-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll143.xml,
s-119-2-109,2026-04-29,NOMINATION,pn-730-14-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00109.xml,
s-119-2-110,2026-04-29,PROCEDURAL,sjres-139-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00110.xml,
s-119-2-111,2026-04-29,PROCEDURAL,sjres-99-119,WORKFORCE,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00111.xml,
h-119-2-144,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll144.xml,
h-119-2-145,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll145.xml,
h-119-2-146,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll146.xml,
h-119-2-147,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll147.xml,
h-119-2-148,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll148.xml,
h-119-2-149,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll149.xml,
h-119-2-150,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll150.xml,
h-119-2-151,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll151.xml,
h-119-2-152,2026-04-30,AMENDMENT,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll152.xml,
h-119-2-153,2026-04-30,MOTION_TO_RECOMMIT,hr-7567-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll153.xml,
h-119-2-154,2026-04-30,PASSAGE,hr-7567-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll154.xml,
h-119-2-155,2026-04-30,SUSPENSION,s-4465-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll155.xml,
s-119-2-112,2026-04-30,CLOTURE,sres-690-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00112.xml,
s-119-2-113,2026-04-30,PROCEDURAL,sjres-184-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00113.xml,
s-119-2-114,2026-05-11,PROCEDURAL,sres-690-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00114.xml,
s-119-2-115,2026-05-11,CLOTURE,pn-855-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00115.xml,
h-119-2-156,2026-05-12,SUSPENSION,hr-2071-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll156.xml,
h-119-2-157,2026-05-12,SUSPENSION,hr-2853-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll157.xml,
s-119-2-116,2026-05-12,NOMINATION,pn-855-2-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00116.xml,
s-119-2-117,2026-05-12,CLOTURE,pn-855-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00117.xml,
h-119-2-158,2026-05-13,PROCEDURAL,hres-1275-119,,PROCEDURAL_CATEGORY,Republican,https://clerk.house.gov/evs/2026/roll158.xml,
h-119-2-159,2026-05-13,PASSAGE,hres-1275-119,,RULE_RESOLUTION,Republican,https://clerk.house.gov/evs/2026/roll159.xml,
h-119-2-160,2026-05-13,PROCEDURAL,hres-1274-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll160.xml,
h-119-2-161,2026-05-13,PASSAGE,hres-1274-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll161.xml,
h-119-2-162,2026-05-13,SUSPENSION,hres-1252-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll162.xml,
h-119-2-163,2026-05-13,MOTION_TO_RECOMMIT,hr-1346-119,REGULATORY_BURDEN,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll163.xml,
h-119-2-165,2026-05-13,PASSAGE,hconres-96-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll165.xml,
h-119-2-166,2026-05-13,SUSPENSION,hres-1251-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll166.xml,
h-119-2-167,2026-05-13,SUSPENSION,hres-1259-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll167.xml,
s-119-2-118,2026-05-13,PROCEDURAL,sjres-163-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00118.xml,
s-119-2-119,2026-05-13,CLOTURE,sres-526-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00119.xml,
s-119-2-120,2026-05-13,NOMINATION,pn-855-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00120.xml,
s-119-2-121,2026-05-13,PROCEDURAL,sjres-132-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00121.xml,
s-119-2-122,2026-05-13,PROCEDURAL,sjres-141-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00122.xml,
s-119-2-123,2026-05-13,PROCEDURAL,sjres-130-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00123.xml,
h-119-2-168,2026-05-14,MOTION_TO_RECOMMIT,hr-6260-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll168.xml,
h-119-2-169,2026-05-14,PASSAGE,hr-6260-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll169.xml,
h-119-2-170,2026-05-14,PASSAGE,hconres-75-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll170.xml,
h-119-2-171,2026-05-14,PASSAGE,hr-5625-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll171.xml,
h-119-2-172,2026-05-14,MOTION_TO_RECOMMIT,hr-8365-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll172.xml,
h-119-2-173,2026-05-14,PASSAGE,hr-8365-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll173.xml,
s-119-2-124,2026-05-14,CLOTURE,pn-806-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00124.xml,
h-119-2-174,2026-05-15,AMENDMENT,hr-8469-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll174.xml,
h-119-2-175,2026-05-15,PASSAGE,hr-8469-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll175.xml,
s-119-2-125,2026-05-18,NOMINATION,pn-806-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00125.xml,
s-119-2-126,2026-05-19,CLOTURE,pn-851-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00126.xml,
s-119-2-127,2026-05-19,NOMINATION,pn-851-1-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00127.xml,
s-119-2-128,2026-05-19,CLOTURE,pn-851-6-119,,PROCEDURAL_CATEGORY,,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00128.xml,
s-119-2-129,2026-05-19,PROCEDURAL,sjres-185-119,,PROCEDURAL_CATEGORY,Democrat,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1192/vote_119_2_00129.xml,
h-119-2-176,2026-05-20,SUSPENSION,hres-1299-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll176.xml,
h-119-2-177,2026-05-20,SUSPENSION,hr-3234-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll177.xml,
h-119-2-178,2026-05-20,SUSPENSION,hr-4544-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll178.xml,
h-119-2-179,2026-05-20,SUSPENSION,hr-5317-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll179.xml,
h-119-2-180,2026-05-20,SUSPENSION,s-2393-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll180.xml,
h-119-2-181,2026-05-20,SUSPENSION,s-1003-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll181.xml,
h-119-2-182,2026-05-20,SUSPENSION,hr-1993-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll182.xml,
h-119-2-183,2026-05-20,MOTION_TO_RECOMMIT,hr-2616-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll183.xml,
h-119-2-184,2026-05-20,PASSAGE,hr-2616-119,,NO_IMPACT_TAG,,https://clerk.house.gov/evs/2026/roll184.xml,
h-119-2-185,2026-05-20,PROCEDURAL,hres-1300-119,,PROCEDURAL_CATEGORY,,https://clerk.house.gov/evs/2026/roll185.xml,
h-119-2-186,2026-05-20,PASSAGE,hres-1300-119,,RULE_RESOLUTION,,https://clerk.house.gov/evs/2026/roll186.xml,
