vote_id,congress_era,vote_date,vote_category,bill_id,title,plain_language_summary,crs_url,suggested_theme,suggested,adjudicated,notes
h-117-2-329,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-330,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-331,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-332,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-333,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-334,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-335,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-336,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-337,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-338,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-339,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-340,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-341,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-342,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-343,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-344,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-345,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-346,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-347,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-348,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-349,117,2022-07-14,AMENDMENT,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-350,117,2022-07-14,PASSAGE,hr-7900-117,National Defense Authorization Act for Fiscal Year 2023,,,,true,false,
h-117-2-351,117,2022-07-14,SUSPENSION,hr-1934-117,Promoting United States International Leadership in 5G Act of 2021,,,,true,false,
h-117-2-352,117,2022-07-14,SUSPENSION,hconres-59-117,"Condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan",,,,true,false,
h-117-2-353,117,2022-07-14,SUSPENSION,hres-720-117,"Calling for stability and the cessation of violence and condemning ISIS-affiliated terrorist activity in norther Mozambique, including the Cabo Delgado Province, and for other purposes",,,,true,false,
h-117-2-354,117,2022-07-14,SUSPENSION,hconres-45-117,"Expressing the sense of Congress regarding the execution-style murders of United States citizens Yilli, Agron, and Mehmet Bytyqui in the Republic of Serbia in July 1999",,,,true,false,
h-117-2-355,117,2022-07-14,SUSPENSION,hres-892-117,Calling on the Government of the Republic of Rwanda to release Paul Rusesabagina on humanitarian grounds,,,,true,false,
h-117-2-356,117,2022-07-14,SUSPENSION,hr-7337-117,Access for Veterans to Records Act,,,,true,false,
h-117-2-357,117,2022-07-14,SUSPENSION,hr-203-117,"To designate the facility of the United States Postal Service located at 4020 Broadway Street in Houston, Texas, as the “Benny C. Martinez Post Office Buidling”",,,,true,false,
h-117-2-358,117,2022-07-14,SUSPENSION,hr-5659-117,"To designate the facility of the United States Postal Service located at 1961 North C Street in Oxnard, California, as the “John R. Hatcher III Post Office Building”",,,,true,false,
h-117-2-359,117,2022-07-15,MOTION_TO_RECOMMIT,hr-8296-117,Women’s Health Protection Act,,,,true,false,
h-117-2-360,117,2022-07-15,PASSAGE,hr-8296-117,Women’s Health Protection Act,,,,true,false,
h-117-2-361,117,2022-07-15,MOTION_TO_RECOMMIT,hr-8297-117,Ensuring Access to Abortion Act,,,,true,false,
h-117-2-362,117,2022-07-15,PASSAGE,hr-8297-117,Ensuring Access to Abortion Act,,,,true,false,
h-117-2-363,117,2022-07-15,SUSPENSION,hr-8351-117,Formula Act,,,,true,false,
h-117-2-364,117,2022-07-18,SUSPENSION,hres-1130-117,Expressing support for the sovereign decision of Finland and Sweden to apply to join the North Atlantic Treaty Organization (NATO) as well as calling on all members of NATO to ratify the protocols of accession swiftly,,,,true,false,
h-117-2-365,117,2022-07-19,PROCEDURAL,hres-1232-117,"Providing for consideration of the bill (H.R. 8294), Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2023; providing for consideration of the bill (H.R. 8373), Right to Contraception Act; and providing for consideration of the bill (H.R. 8404), Respect for Marriage Act",,,,true,false,
h-117-2-366,117,2022-07-19,PASSAGE,hres-1232-117,"Providing for consideration of the bill (H.R. 8294), Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2023; providing for consideration of the bill (H.R. 8373), Right to Contraception Act; and providing for consideration of the bill (H.R. 8404), Respect for Marriage Act",,,,true,false,
h-117-2-367,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-368,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-369,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-370,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-371,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-372,117,2022-07-19,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-373,117,2022-07-19,PASSAGE,hr-8404-117,Respect for Marriage Act,,,,true,false,
h-117-2-374,117,2022-07-19,SUSPENSION,,,,,,true,false,
h-117-2-375,117,2022-07-19,SUSPENSION,s-144-117,Desert Sage Youth Wellness Center Access Improvement Act,,,,true,false,
h-117-2-376,117,2022-07-19,SUSPENSION,hr-4404-117,Kissimmee River Wild and Scenic River Act,,,,true,false,
h-117-2-377,117,2022-07-19,SUSPENSION,hr-7025-117,Advancing Human Rights-Centered International Conservation Act,,,,true,false,
h-117-2-378,117,2022-07-19,SUSPENSION,hr-7693-117,National Park Foundation Reauthorization Act,,,,true,false,
h-117-2-379,117,2022-07-20,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-380,117,2022-07-20,AMENDMENT,hr-8294-117,,,,,true,false,
h-117-2-381,117,2022-07-20,AMENDMENT,hr-8294-117,,,,,true,false,
